,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
14774,2022-06-03,Android,NL,NL-tr,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001835,TR_202101_S_L_EDUCATIONAL-TIPS_VALUE-PROP_LIGHT,EDUCATIONAL-TIPS_VALUE-PROP_LIGHT_TR,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15327,2022-06-03,Android,NL,NL-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000996,TR_202106_S_L_CHALLENGE-30D_HOWTO_SUBTITLED,CHALLENGE-30D_HOWTO_SUBTITLED_TR,GRAPHIC,PLAY,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
16089,2022-06-03,Android,NL,NL-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001801,TR_202101_V_XL_UGC-OUTDOOR_CONVENIENCE_HOOK2,UGC-OUTDOOR_CONVENIENCE_HOOK2_TR,GRAPHIC,VIDEO_PLAY,0.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000306,DE_202104_S_S_PHOTO-SCAN_VALUE-PROP_HOOK2,PHOTO-SCAN_VALUE-PROP_HOOK2_DE,GRAPHIC,VIDEO_PLAY,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
5414,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002475,DE_202104_S_S_PORTION-GUIDE_VALUE-PROP_HOOK1,PORTION-GUIDE_VALUE-PROP_HOOK1_DE,REWARD,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002071,DE_202103_S_L_WATER-TRACK_SOCIAL-PROOF_CONCAT,WATER-TRACK_SOCIAL-PROOF_CONCAT_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001471,DE_202105_C_S_MEAL-TRACKER_SOCIAL-PROOF_LOOPED,MEAL-TRACKER_SOCIAL-PROOF_LOOPED_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002474,DE_202106_V_M_UGC-OUTDOOR_RESULTS_HOOK1,UGC-OUTDOOR_RESULTS_HOOK1_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10812,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000190,DE_202108_C_S_MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED,MEAL-TRACKER_FEATURE-FOCUS_SUBTITLED_DE,REWARD,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15259,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000302,DE_202112_C_XL_RECIPE-DEMO_CONVENIENCE_DARK,RECIPE-DEMO_CONVENIENCE_DARK_DE,GRAPHIC,VIDEO_PLAY,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15662,2022-06-03,Android,NZ,NZ-de,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001609,DE_202108_S_M_STREAK-REWARD_SOCIAL-PROOF_CTAEND,STREAK-REWARD_SOCIAL-PROOF_CTAEND_DE,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000150,EN_202108_C_S_WATER-TRACK_FEATURE-FOCUS_DARK,WATER-TRACK_FEATURE-FOCUS_DARK_EN,REWARD,VIDEO_PLAY,17.511121780305,252.0,157.0,3.0,0.0,0.0,0.0,0.0,0.0
592,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001468,EN_202107_V_S_TESTIMONIAL_VALUE-PROP_SUBTITLED,TESTIMONIAL_VALUE-PROP_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,211.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002477,EN_202104_V_L_MEAL-TRACKER_RESULTS_SUBTITLED,MEAL-TRACKER_RESULTS_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,549.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002083,EN_202101_C_L_UGC-OUTDOOR_SOCIAL-PROOF_DARK,UGC-OUTDOOR_SOCIAL-PROOF_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002489,EN_202104_V_L_MEAL-TRACKER_RESULTS_SUBTITLED,MEAL-TRACKER_RESULTS_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002090,EN_202106_C_M_STREAK-REWARD_CONVENIENCE_HOOK1,STREAK-REWARD_CONVENIENCE_HOOK1_EN,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001604,EN_202101_S_XL_MEAL-TRACKER_CONVENIENCE_CONCAT,MEAL-TRACKER_CONVENIENCE_CONCAT_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002066,EN_202106_C_M_STREAK-REWARD_CONVENIENCE_HOOK1,STREAK-REWARD_CONVENIENCE_HOOK1_EN,GRAPHIC,VIDEO_PLAY,0.0,130.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000181,EN_202106_S_M_RECIPE-DEMO_FEATURE-FOCUS_LIGHT,RECIPE-DEMO_FEATURE-FOCUS_LIGHT_EN,REWARD,VIDEO_PLAY,2.011661332755,193.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0
4056,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002081,EN_202112_S_XL_UGC-OUTDOOR_MOTIVATION_HOOK1,UGC-OUTDOOR_MOTIVATION_HOOK1_EN,GRAPHIC,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000941,EN_202108_S_L_QUIZ-INTERACTIVE_HOWTO_SUBTITLED,QUIZ-INTERACTIVE_HOWTO_SUBTITLED_EN,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000935,EN_202105_V_L_WATER-TRACK_PROBLEM-SOLUTION_HOOK2,WATER-TRACK_PROBLEM-SOLUTION_HOOK2_EN,REWARD,VIDEO_PLAY,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002086,EN_202110_V_M_PHOTO-SCAN_HOWTO_CONCAT,PHOTO-SCAN_HOWTO_CONCAT_EN,GRAPHIC,VIDEO_PLAY,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000836,EN_202103_V_XL_BEFORE-AFTER_SOCIAL-PROOF_SUBTITLED,BEFORE-AFTER_SOCIAL-PROOF_SUBTITLED_EN,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7583,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001151,EN_202103_C_M_FOODSWAP_PROBLEM-SOLUTION_SUBTITLED,FOODSWAP_PROBLEM-SOLUTION_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7716,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002482,EN_202109_S_M_QUIZ-INTERACTIVE_CONVENIENCE_LOOPED,QUIZ-INTERACTIVE_CONVENIENCE_LOOPED_EN,GRAPHIC,VIDEO_PLAY,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
7908,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001638,EN_202111_V_L_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8365,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001617,EN_202102_C_S_RECIPE-DEMO_FEATURE-FOCUS_SUBTITLED,RECIPE-DEMO_FEATURE-FOCUS_SUBTITLED_EN,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8931,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001160,EN_202101_C_XL_TESTIMONIAL_CONVENIENCE_DARK,TESTIMONIAL_CONVENIENCE_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9152,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000386,EN_202105_S_M_EDUCATIONAL-TIPS_HOWTO_LIGHT,EDUCATIONAL-TIPS_HOWTO_LIGHT_EN,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9279,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000220,EN_202108_C_S_WATER-TRACK_FEATURE-FOCUS_DARK,WATER-TRACK_FEATURE-FOCUS_DARK_EN,GRAPHIC,VIDEO_PLAY,4.79058213132,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
9594,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002087,EN_202111_V_XL_UGC-KITCHEN_PROBLEM-SOLUTION_HOOK1,UGC-KITCHEN_PROBLEM-SOLUTION_HOOK1_EN,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9634,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001605,EN_202112_C_S_PHOTO-SCAN_PROBLEM-SOLUTION_CONCAT,PHOTO-SCAN_PROBLEM-SOLUTION_CONCAT_EN,REWARD,VIDEO_PLAY,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
9680,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002492,EN_202107_C_M_WATER-TRACK_ONBOARDING_DARK,WATER-TRACK_ONBOARDING_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9764,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002331,EN_202104_S_XL_TESTIMONIAL_VALUE-PROP_HOOK1,TESTIMONIAL_VALUE-PROP_HOOK1_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11314,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002072,EN_202108_V_M_CALORIE-GOAL_SOCIAL-PROOF_HOOK1,CALORIE-GOAL_SOCIAL-PROOF_HOOK1_EN,GRAPHIC,VIDEO_PLAY,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11597,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002069,EN_202109_S_S_UGC-KITCHEN_RESULTS_DARK,UGC-KITCHEN_RESULTS_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000157,EN_202111_C_M_PHOTO-SCAN_HOWTO_SUBTITLED,PHOTO-SCAN_HOWTO_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000230,EN_202112_C_XL_RECIPE-DEMO_HOWTO_SUBTITLED,RECIPE-DEMO_HOWTO_SUBTITLED_EN,GRAPHIC,GRAPHIC,0.0,4511.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11873,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001985,EN_202111_S_L_UGC-LIVINGROOM_VALUE-PROP_DARK,UGC-LIVINGROOM_VALUE-PROP_DARK_EN,REWARD,VIDEO_PLAY,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12366,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001475,EN_202109_C_S_CHALLENGE-30D_ONBOARDING_CONCAT,CHALLENGE-30D_ONBOARDING_CONCAT_EN,REWARD,VIDEO_PLAY,2.27172434146,57.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0
12736,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001174,EN_202112_C_XL_UGC-KITCHEN_FEATURE-FOCUS_CONCAT,UGC-KITCHEN_FEATURE-FOCUS_CONCAT_EN,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12817,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001485,EN_202109_C_S_CHALLENGE-30D_ONBOARDING_CONCAT,CHALLENGE-30D_ONBOARDING_CONCAT_EN,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13034,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000315,EN_202111_S_XL_EDUCATIONAL-TIPS_VALUE-PROP_LIGHT,EDUCATIONAL-TIPS_VALUE-PROP_LIGHT_EN,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13247,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002320,EN_202107_V_S_BEFORE-AFTER_VALUE-PROP_SUBTITLED,BEFORE-AFTER_VALUE-PROP_SUBTITLED_EN,REWARD,VIDEO_PLAY,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13277,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001592,EN_202112_C_S_GROCERY-LIST_FEATURE-FOCUS_CTAEND,GROCERY-LIST_FEATURE-FOCUS_CTAEND_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13484,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002319,EN_202104_S_XL_TESTIMONIAL_VALUE-PROP_HOOK1,TESTIMONIAL_VALUE-PROP_HOOK1_EN,REWARD,VIDEO_PLAY,0.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
14231,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001606,EN_202111_V_L_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_EN,GRAPHIC,VIDEO_PLAY,3.3893468855749997,260.0,168.0,2.0,0.0,0.0,0.0,0.0,0.0
14280,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002332,EN_202107_V_S_BEFORE-AFTER_VALUE-PROP_SUBTITLED,BEFORE-AFTER_VALUE-PROP_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14559,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002480,EN_202107_C_M_WATER-TRACK_ONBOARDING_DARK,WATER-TRACK_ONBOARDING_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
14563,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001988,EN_202111_S_L_UGC-LIVINGROOM_VALUE-PROP_DARK,UGC-LIVINGROOM_VALUE-PROP_DARK_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14773,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000316,EN_202104_C_M_UGC-OUTDOOR_CONVENIENCE_HOOK2,UGC-OUTDOOR_CONVENIENCE_HOOK2_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15076,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001478,EN_202107_V_S_TESTIMONIAL_VALUE-PROP_SUBTITLED,TESTIMONIAL_VALUE-PROP_SUBTITLED_EN,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15199,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002074,EN_202109_C_M_FOODSWAP_PROBLEM-SOLUTION_CTAEND,FOODSWAP_PROBLEM-SOLUTION_CTAEND_EN,GRAPHIC,VIDEO_PLAY,0.0,65.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
15234,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000249,EN_202106_S_M_RECIPE-DEMO_FEATURE-FOCUS_LIGHT,RECIPE-DEMO_FEATURE-FOCUS_LIGHT_EN,GRAPHIC,VIDEO_PLAY,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
15493,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001593,EN_202102_C_XL_WATER-TRACK_RESULTS_SUBTITLED,WATER-TRACK_RESULTS_SUBTITLED_EN,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15990,2022-06-03,Android,NZ,NZ-en,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000310,EN_202112_C_M_PRODUCT-DEMO_HOWTO_DARK,PRODUCT-DEMO_HOWTO_DARK_EN,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2022-06-03,Android,NZ,NZ-fr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001473,FR_202110_C_XL_WATER-TRACK_SOCIAL-PROOF_HOOK1,WATER-TRACK_SOCIAL-PROOF_HOOK1_FR,GRAPHIC,VIDEO_PLAY,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15596,2022-06-03,Android,NZ,NZ-fr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000179,FR_202106_V_M_CHALLENGE-30D_CONVENIENCE_CTAEND,CHALLENGE-30D_CONVENIENCE_CTAEND_FR,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16004,2022-06-03,Android,NZ,NZ-fr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001467,FR_202112_C_L_BARCODE-SCAN_RESULTS_LOOPED,BARCODE-SCAN_RESULTS_LOOPED_FR,REWARD,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2022-06-03,Android,NZ,NZ-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000382,IT_202109_V_XL_RECIPE-DEMO_HOWTO_HOOK1,RECIPE-DEMO_HOWTO_HOOK1_IT,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,2022-06-03,Android,NZ,NZ-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002222,IT_202108_S_M_PRODUCT-DEMO_CONVENIENCE_LOOPED,PRODUCT-DEMO_CONVENIENCE_LOOPED_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,2022-06-03,Android,NZ,NZ-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000528,IT_202103_V_S_UGC-KITCHEN_RESULTS_DARK,UGC-KITCHEN_RESULTS_DARK_IT,GRAPHIC,PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12422,2022-06-03,Android,NZ,NZ-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001790,IT_202110_V_S_PRODUCT-DEMO_HOWTO_HOOK1,PRODUCT-DEMO_HOWTO_HOOK1_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15902,2022-06-03,Android,NZ,NZ-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000522,IT_202111_V_S_STREAK-REWARD_RESULTS_DARK,STREAK-REWARD_RESULTS_DARK_IT,GRAPHIC,PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9146,2022-06-03,Android,NZ,NZ-nl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001264,NL_202109_V_XL_PRODUCT-DEMO_PROBLEM-SOLUTION_DARK,PRODUCT-DEMO_PROBLEM-SOLUTION_DARK_NL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7705,2022-06-03,Android,NZ,NZ-pl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001282,PL_202111_V_XL_PHOTO-SCAN_SOCIAL-PROOF_HOOK1,PHOTO-SCAN_SOCIAL-PROOF_HOOK1_PL,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6102,2022-06-03,Android,NZ,NZ-pt,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000201,PT_202107_S_S_EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT,EDUCATIONAL-TIPS_SOCIAL-PROOF_CONCAT_PT,GRAPHIC,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14777,2022-06-03,Android,NZ,NZ-pt,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001281,PT_202108_V_L_CHALLENGE-30D_SOCIAL-PROOF_HOOK1,CHALLENGE-30D_SOCIAL-PROOF_HOOK1_PT,REWARD,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,2022-06-03,Android,NZ,NZ-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000197,SP_202102_S_M_WATER-TRACK_RESULTS_CONCAT,WATER-TRACK_RESULTS_CONCAT_SP,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,2022-06-03,Android,NZ,NZ-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000215,SP_202112_S_S_PORTION-GUIDE_MOTIVATION_CONCAT,PORTION-GUIDE_MOTIVATION_CONCAT_SP,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,2022-06-03,Android,NZ,NZ-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002325,SP_202112_S_S_PORTION-GUIDE_VALUE-PROP_HOOK2,PORTION-GUIDE_VALUE-PROP_HOOK2_SP,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9343,2022-06-03,Android,NZ,NZ-sp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000203,SP_202101_V_XL_PORTION-GUIDE_SOCIAL-PROOF_CTAEND,PORTION-GUIDE_SOCIAL-PROOF_CTAEND_SP,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,2022-06-03,Android,NZ,NZ-tr,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001005,TR_202110_C_S_WATER-TRACK_MOTIVATION_DARK,WATER-TRACK_MOTIVATION_DARK_TR,GRAPHIC,PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
